A538,A713,0.162518929498,H
A610,A723,0.112795494145,H
A578,A731,0.140357357695,N
A642,A736,0.276986783335,H
A537,A738,0.0259754864033,A
A690,A749,0.0312525435041,A
A721,A796,0.160342650075,A
A692,A799,0.209720530982,A
A848,A809,0.169418151958,A
A598,A814,0.0277795641071,A
A793,A821,0.0143887374521,A
A530,A829,0.105360515658,H
A722,A839,0.263814591045,N
A644,A854,0.211970250716,A
A693,A515,0.742908690119,H
A634,A518,0.206794413313,H
A651,A527,0.189756535281,H
A545,A550,0.0645385211376,A
A828,A567,0.217064505238,H
A528,A616,0.0540672212703,A
A590,A633,0.228841572429,H
A588,A665,0.0993724738132,H
A523,A673,0.562307579601,H
A767,A676,0.257829109302,H
A508,A681,0.0964602661876,A
A850,A695,0.500775287912,H
A832,A729,0.304660408986,H
A726,A732,0.198850858745,H
A679,A746,0.0357180826021,H
A705,A761,0.314249099837,H
A672,A788,0.0355066884569,H
A734,A805,0.702716631576,H
A702,A824,0.0953101798043,H
A853,A825,0.0769610411361,H
A838,A509,0.0752234212376,N
A704,A531,0.0363676441709,N
A674,A555,0.0384662808278,N
A812,A557,0.262364264467,H
A834,A589,0.0495969411394,N
A657,A597,0.297834443916,H
A730,A608,0.106972119552,N
A561,A627,0.0896121586897,H
A586,A628,0.583947888595,H
A791,A629,0.112795494145,H
A664,A655,0.128381166648,H
A610,A659,0.231801614057,H
A558,A660,0.470003629246,H
A797,A678,0.391280473116,H
A538,A680,0.246400413478,H
A620,A685,0.0322608622182,N
A576,A687,0.01324522675,N
A600,A698,0.329181803359,H
A801,A708,0.225956492691,H
A526,A736,0.397301797469,N
A622,A738,0.152016207299,H
A803,A743,0.0413852161629,N
A582,A755,0.318453731119,H
A756,A758,0.437622219743,A
A800,A762,0.180488375712,N
A621,A765,0.0465200156349,N
A773,A768,0.165792254843,N
A769,A783,0.158224005215,N
A615,A795,0.0298529631497,N
A804,A842,0.12783337151,N
A794,A844,0.202524264111,H
A711,A504,0.0273989741881,A
A547,A506,0.0444517625708,H
A617,A511,0.0563529365511,A
A508,A515,0.43610207757,H
A690,A529,0.0784716154415,A
A703,A530,0.189241999639,H
A611,A533,0.133531392625,H
A520,A535,0.161641351556,A
A775,A541,0.184922338494,H
A650,A543,0.113944259349,H
A571,A544,0.241162056817,H
A583,A546,0.207639364778,H
A848,A551,0.226313126075,A
A602,A556,0.120627987789,H
A838,A561,0.0699585886069,N
A564,A565,0.0130720815674,H
A553,A569,0.254892249629,H
A654,A575,0.121360857004,A
A622,A576,0.142174488781,N
A624,A578,0.169418151958,A
A681,A581,0.291197014559,H
A836,A587,0.283575290499,H
A594,A588,0.348306694268,H
A599,A592,0.12783337151,A
A633,A595,0.0838814839807,H
A843,A603,0.0355066884569,A
A731,A604,0.252996514464,A
A510,A606,0.314249099837,A
A774,A607,0.249460859632,H
A642,A612,0.374693449441,H
A582,A615,0.137201121513,N
A641,A616,0.0408219945203,H
A800,A620,0.099529595347,N
A797,A621,0.211970250716,N
A577,A623,0.143100843641,A
A509,A627,0.168335314819,H
A555,A628,0.291910408561,H
A743,A629,0.247836163905,H
A810,A636,0.194156014441,H
A661,A637,0.186102279634,H
A742,A639,0.123613955967,H
A625,A640,0.0819171224679,A
A751,A643,0.293991241645,H
A825,A645,0.191667419212,H
A671,A651,0.291910408561,H
A817,A652,0.0438026226584,H
A526,A657,0.320471895275,N
A531,A659,0.0521857531706,H
A844,A660,0.374693449441,H
A662,A663,0.0618754037181,A
A593,A666,0.470003629246,H
A850,A667,0.27029032974,H
A764,A668,0.133531392625,H
A574,A670,0.348306694268,A
A586,A674,0.262364264467,N
A536,A675,0.0653827592629,H
A548,A676,0.955511445027,H
A765,A678,0.259511195485,H
A517,A679,0.313657558855,H
A589,A680,0.394654192004,N
A762,A685,0.0487901641694,N
A700,A692,0.0465200156349,A
A608,A698,0.182321556794,H
A521,A699,0.0953101798043,A
A610,A704,0.0317486983146,N
A783,A708,0.322773392263,H
A809,A714,0.197168064911,A
A745,A715,0.361013345537,H
A552,A720,0.366244394955,H
A512,A722,0.0571584138399,H
A792,A724,0.267314769627,H
A807,A726,0.115831815525,H
A790,A729,0.191055236763,A
A600,A730,0.156569060692,N
A597,A736,0.0885533973414,A
A687,A738,0.146603474192,H
A766,A741,0.524524468124,H
A782,A744,0.0941872150597,H
A717,A746,0.0723206615796,H
A723,A749,0.116072171253,A
A754,A753,0.0597192347016,H
A795,A755,0.510825623766,N
A846,A767,0.345745873407,H
A801,A769,0.0645385211376,N
A632,A772,0.108633841003,H
A596,A776,0.03109058707,A
A570,A779,0.133531392625,A
A728,A780,0.128617377822,H
A727,A781,0.141650517063,H
A619,A788,0.330663895025,H
A803,A791,0.0845573880281,N
A573,A793,0.0465200156349,A
A558,A794,0.510825623766,N
A513,A796,0.135545491996,A
A693,A802,0.673344553264,H
A812,A804,0.0402738991379,N
A816,A811,0.272866986667,H
A653,A813,0.055059777183,A
A540,A815,0.139761942375,H
A713,A819,0.133531392625,H
A716,A824,0.272644195087,H
A598,A827,0.322773392263,H
A854,A828,0.247836163905,A
A778,A829,0.19933290262,H
A847,A831,0.0730251350149,A
A740,A832,0.0657513775628,H
A538,A834,0.0752234212376,N
A644,A839,0.249215791624,H
A557,A842,0.12921173148,A
A789,A849,0.0540672212703,H
A580,A851,0.171850256927,H
A648,A853,0.33463905554,H
A527,A559,0.0160003413464,H
A599,A662,0.190518323998,H
A592,A663,0.321583624127,N
A737,A786,0.0500104205747,A
A518,A805,0.200670695462,A
A552,A503,0.392561703272,A
A510,A546,0.0482021018179,A
A838,A571,0.081345639454,H
A747,A577,0.271933715484,H
A850,A583,0.15906469463,A
A745,A590,0.0431721718652,H
A746,A603,0.467596889215,H
A637,A623,0.381367556529,H
A784,A633,0.114410351178,H
A619,A645,0.0504308536269,A
A818,A652,0.0355066884569,H
A846,A690,0.392561703272,A
A716,A702,0.0833816089391,H
A813,A744,0.0145987994212,A
A713,A751,0.138586163286,H
A811,A772,0.0512932943876,H
A653,A799,0.0625203569813,A
A835,A802,0.116072171253,A
A575,A821,0.542324290825,H
A594,A825,0.295845383091,H
A632,A840,0.191055236763,H
A680,A511,0.241162056817,H
A676,A515,0.111791405988,H
A508,A520,0.540384426008,H
A734,A521,0.266878944822,H
A780,A530,0.137201121513,H
A822,A536,0.379489621705,H
A755,A539,0.170345365747,A
A534,A541,0.0892311337279,H
A517,A558,0.212921997243,A
A754,A564,0.0238106486937,A
A762,A589,0.116072171253,H
A756,A597,0.302280871873,H
A635,A599,0.11122563511,A
A550,A610,0.22918586577,A
A616,A612,0.362905493689,A
A714,A628,0.0662493855412,A
A605,A666,0.254529865135,H
A655,A670,0.0145987994212,A
A800,A675,0.521724914224,H
A516,A687,0.136575535006,H
A512,A701,0.0848994437865,A
A565,A730,0.105360515658,A
A712,A741,0.245834962516,H
A740,A743,0.0857668217574,H
A519,A752,0.0615578929994,A
A723,A771,0.0938187552177,A
A704,A775,0.336472236621,A
A683,A776,0.231801614057,H
A778,A786,0.298044859487,H
A820,A793,0.115512887122,H
A595,A801,0.0129034048359,H
A768,A805,0.0500104205747,H
A568,A816,0.265107750413,H
A830,A827,0.239672853265,A
A668,A829,0.0289875368733,A
A834,A845,0.0294138852063,H
A851,A849,0.0324352757532,A
A792,A504,0.143100843641,H
A731,A527,0.0370412716803,H
A545,A551,0.275103290245,H
A556,A557,0.248179629476,H
A717,A559,0.268263986595,A
A644,A561,0.295845383091,H
A579,A573,0.431782416426,A
A537,A574,0.0540672212703,H
A569,A580,0.0882926071457,H
A840,A620,0.0480092191864,H
A719,A624,0.0152674721308,A
A575,A629,0.0472528848505,A
A844,A640,0.176930708159,H
A613,A647,0.0730251350149,H
A682,A651,0.668249628938,H
A626,A654,0.0533459807053,A
A766,A659,0.0416726964006,A
A560,A660,0.319770387003,H
A619,A662,0.214656937437,H
A839,A663,0.265703165733,H
A850,A667,0.194156014441,A
A853,A669,0.179971379449,H
A587,A671,0.0615578929994,H
A641,A686,0.204794412646,A
A562,A698,0.272644195087,A
A819,A722,0.238891908282,H
A799,A728,0.0938187552177,A
A721,A738,0.200670695462,H
A509,A744,0.114410351178,H
A753,A757,0.0402738991379,A
A737,A764,0.092781733451,H
A598,A769,0.200670695462,H
A571,A777,0.247836163905,A
A533,A779,0.31508104664,H
A693,A782,0.253195896381,A
A543,A788,0.138150338481,H
A833,A790,0.211309093667,H
A711,A794,0.307484699748,H
A510,A815,0.223143551314,H
A617,A818,0.273888750319,H
A842,A821,0.39429180751,A
A535,A835,0.113328685307,H
A816,A549,0.556571645554,H
A828,A576,0.514267967957,A
A566,A589,0.223143551314,H
A615,A611,0.283362411307,H
A742,A636,0.275705881405,A
A665,A648,0.14107859826,H
A607,A681,0.0350913198113,H
A813,A683,0.0176995770994,H
A548,A690,0.427444014827,A
A845,A696,0.282862786016,A
A772,A703,0.0298529631497,A
A745,A704,0.176456437342,H
A604,A708,0.138586163286,H
A582,A732,0.189241999639,A
A586,A740,0.133531392625,H
A605,A797,0.280301965154,H
A633,A805,0.0855221734382,H
A546,A825,0.138586163286,H
A814,A827,0.192371892647,H
A506,A838,0.10227884912,N
A616,A854,0.0392207131533,H
A645,A518,0.0826917158451,N
A756,A520,0.223143551314,N
A543,A521,0.0382212128202,H
A550,A529,0.344096161732,N
A565,A536,0.29105475693,H
A838,A549,0.446287102628,H
A854,A559,0.342944751127,H
A566,A603,0.666944808166,H
A762,A623,0.240141127683,H
A570,A625,0.223143551314,H
A610,A635,0.0229895182247,N
A765,A650,0.15906469463,N
A528,A657,0.032789822823,H
A682,A661,0.0791373205587,A
A699,A680,0.278713402469,H
A712,A700,0.0851578083403,H
A702,A701,0.193371392981,H
A558,A786,0.324496045574,H
A506,A816,0.417299565755,N
A541,A841,0.163325056103,N
A692,A502,0.0833816089391,H
A799,A511,0.068992871487,H
A675,A513,0.0289875368733,A
A521,A518,0.259957524437,A
A699,A526,0.0637158143861,H
A777,A533,0.431782416426,A
A626,A535,0.283575290499,H
A650,A536,0.145182009844,H
A558,A541,0.421213465076,N
A515,A549,0.202026627873,A
A769,A551,0.21622310847,H
A545,A554,0.0606246218164,H
A617,A556,0.0397403286495,H
A724,A562,0.223143551314,H
A517,A567,0.0137933221323,H
A851,A569,0.202940843997,H
A550,A570,0.390866308687,N
A752,A575,0.184922338494,H
A611,A576,0.092781733451,A
A654,A580,0.108633841003,H
A746,A581,0.0413852161629,A
A553,A583,0.176930708159,A
A846,A587,0.206794413313,A
A503,A589,0.0121213605323,A
A573,A595,0.0606246218164,H
A771,A599,0.0285733724441,A
A516,A605,0.233614851182,A
A564,A607,0.375789339962,A
A696,A622,0.211309093667,H
A520,A623,0.604419064951,H
A588,A624,0.309004841921,H
A529,A625,0.152016207299,H
A596,A627,0.192371892647,H
A629,A628,0.113328685307,A
A753,A636,0.3524406398,A
A606,A640,0.324496045574,H
A660,A641,0.0451204352805,N
A674,A643,0.0598981415811,H
A612,A644,0.133531392625,H
A543,A645,0.0277795641071,N
A726,A647,0.185403223331,A
A793,A651,0.258411690152,H
A757,A652,0.128381166648,H
A679,A658,0.475423696715,H
A527,A663,0.131336002061,A
A593,A668,0.373513508302,H
A577,A670,0.0465200156349,H
A698,A673,0.128832871843,H
A632,A676,0.311212569862,H
A791,A685,0.205852054204,N
A619,A686,0.26101382537,H
A568,A695,0.0487901641694,A
A555,A704,0.0571584138399,N
A653,A717,0.121360857004,A
A853,A719,0.358062869214,H
A602,A720,0.0558804583945,A
A820,A721,0.355340720926,H
A767,A722,0.110348057169,A
A597,A727,0.041964199099,H
A728,A729,0.366462950305,N
A842,A730,0.117783035656,H
A825,A731,0.0425596144188,A
A741,A737,0.0881072675103,H
A672,A740,0.177983155195,H
A827,A742,0.0129034048359,A
A773,A758,0.507430034765,H
A756,A762,0.136132174325,N
A715,A764,0.194156014441,H
A565,A765,0.0540672212703,N
A639,A766,0.156569060692,H
A620,A774,0.237328186306,H
A849,A775,0.203598955241,A
A531,A776,0.055059777183,N
A755,A778,0.0253178079843,A
A677,A780,0.10265415406,A
A665,A782,0.405465108108,H
A841,A786,0.0263173083174,H
A761,A788,0.0320883145515,H
A519,A790,0.133531392625,H
A803,A795,0.160930366813,H
A678,A796,0.270645885299,H
A723,A798,0.139761942375,H
A705,A801,0.279584862219,H
A789,A802,0.0645385211376,A
A582,A807,0.264692554227,H
A662,A810,0.147324714757,H
A693,A815,0.0759859069779,H
A822,A821,0.316337328212,H
A845,A826,0.0629138254106,A
A615,A828,0.215888380433,H
A738,A829,0.292669613963,N
A743,A830,0.25344890081,A
A832,A831,0.390427230744,H
A805,A835,0.169418151958,A
A687,A836,0.156160730755,H
A592,A839,0.373513508302,A
A637,A840,0.209720530982,H
A578,A843,0.1887940713,H
A621,A844,0.265107750413,H
A700,A528,0.0438026226584,H
A661,A535,0.103184236235,A
A671,A574,0.0322608622182,A
A848,A604,0.38711596944,A
A712,A657,0.203598955241,A
A734,A664,0.487986131796,H
A531,A665,0.0210534091978,N
A590,A749,0.0307716586668,H
A776,A782,0.147920130077,H
A817,A818,0.130053128248,H
A813,A527,0.331357135954,H
A582,A538,0.217064505238,H
A560,A578,0.0130720815674,H
A681,A699,0.0235304974102,H
A849,A737,0.0173917427119,H
A809,A771,0.115069329785,A
A508,A780,0.0487901641694,H
A768,A518,0.165514438478,A
A842,A536,0.0565122102633,H
A595,A559,0.258573988294,A
A612,A567,0.137621377876,A
A657,A573,0.21622310847,H
A600,A605,0.0339015516757,H
A558,A642,0.227057450635,H
A816,A663,0.411979789129,H
A776,A665,0.0322608622182,H
A736,A679,0.14903557916,A
A517,A715,0.303682413798,H
A761,A716,0.182321556794,H
A597,A758,0.12921173148,H
A526,A774,0.103796793682,A
A534,A775,0.145182009844,H
A791,A827,0.228534399949,H
A719,A851,0.133531392625,H
A552,A855,0.185717145795,H
A795,A513,0.133531392625,H
A813,A528,0.223143551314,H
A673,A549,0.518793793415,H
A621,A566,0.0629138254106,H
A606,A604,0.294799540221,H
A741,A627,0.109199291965,H
A509,A641,0.0317486983146,A
A580,A651,0.217412876605,H
A744,A662,0.214147988406,H
A611,A766,0.082238098237,A
A764,A782,0.0333364202676,A
A529,A786,0.158605030177,H
A829,A789,0.10178269431,N
A547,A805,0.0563529365511,H
A680,A841,0.119059360016,H
A725,A844,0.131769277631,A
A556,A852,0.0243914531242,A
A544,A567,0.0368139731227,H
A845,A696,0.0273989741881,H
A762,A749,0.0896121586897,H
A705,A796,0.528525200865,H
A826,A849,0.209350229182,H
A812,A518,0.119346757633,H
A811,A661,0.0953101798043,H
A667,A504,0.31471074484,H
A619,A509,0.596816071622,H
A824,A511,0.251314428281,H
A566,A512,0.152191815342,H
A817,A520,0.162518929498,A
A575,A521,0.0392207131533,A
A635,A529,0.200670695462,H
A834,A530,0.273695830477,H
A673,A539,0.0438026226584,A
A816,A540,0.352821374623,A
A789,A549,0.356674943939,H
A598,A551,0.219859476113,H
A561,A555,0.068992871487,A
A683,A562,0.117783035656,H
A696,A565,0.0136056520558,H
A588,A568,0.538996500733,H
A552,A569,0.125163142954,A
A715,A573,0.151806012868,A
A836,A574,0.262364264467,H
A745,A578,0.092781733451,H
A711,A587,0.0714589639821,H
A600,A593,0.0889474860165,H
A645,A594,0.0331522073169,H
A592,A595,0.352821374623,N
A725,A597,0.0121213605323,H
A831,A604,0.165985137474,H
A651,A606,0.133531392625,H
A622,A623,0.103989713524,H
A579,A626,0.259511195485,H
A804,A628,0.495787746401,H
A852,A629,0.0588405000229,A
A761,A632,0.130361817863,A
A768,A633,0.204095356344,H
A685,A634,0.0816780310143,H
A625,A636,0.0920188987203,H
A682,A640,1.09861228867,H
A543,A650,0.156004248477,H
A564,A652,0.0615578929994,A
A797,A655,0.228534399949,H
A855,A657,0.259511195485,H
A596,A658,0.0504308536269,A
A712,A659,0.279960026358,H
A758,A660,0.464888528579,H
A643,A664,0.0273989741881,H
A790,A666,0.0357180826021,H
A848,A668,0.369097463937,H
A647,A669,0.106972119552,N
A840,A670,0.0168071183164,H
A637,A671,0.215708572827,A
A772,A675,0.0425596144188,A
A516,A676,0.147324714757,A
A716,A678,0.149940147291,H
A774,A681,0.462623521948,H
A653,A686,0.128381166648,H
A557,A699,0.01324522675,H
A702,A701,0.0145987994212,A
A672,A703,0.0294138852063,A
A567,A708,0.374693449441,H
A698,A714,0.0469569830878,A
A764,A720,0.0896121586897,H
A705,A721,0.615760516945,H
A762,A724,0.243622082658,A
A757,A730,0.0148150857851,A
A648,A731,0.477438607733,H
A538,A732,0.262364264467,H
A788,A738,0.243230309881,H
A825,A741,0.0763729787846,H
A545,A747,0.0678225963388,H
A590,A771,0.0180185055027,H
A749,A780,0.0615578929994,H
A813,A782,0.309004841921,A
A554,A786,0.165792254843,H
A726,A793,0.429856561232,H
A781,A794,0.411507422564,H
A506,A800,0.167880872639,A
A752,A814,0.125163142954,A
A807,A818,0.0372713947972,H
A746,A838,0.0253178079843,A
A620,A841,0.200670695462,H
A822,A842,0.0250013022054,A
A719,A843,0.309188277673,H
A674,A846,0.19912867511,H
A798,A851,0.0840831172105,A
A571,A853,0.42285685082,H
A553,A518,0.217064505238,H
A809,A580,0.092781733451,A
A547,A729,0.523248143765,H
A734,A802,1.03673688495,H
A693,A827,0.169899036795,H
A608,A513,0.0840831172105,A
A555,A541,0.0312525435041,A
A817,A545,0.135801541159,A
A749,A546,0.103989713524,A
A622,A560,0.163887855105,H
A540,A583,0.0840831172105,H
A848,A590,0.263417450452,H
A777,A603,0.470003629246,H
A828,A612,0.117783035656,H
A683,A637,0.139761942375,H
A716,A650,0.399985642344,H
A615,A658,0.37223946048,H
A552,A670,0.423483613611,H
A519,A676,0.334006144126,H
A606,A686,0.0285733724441,A
A696,A698,0.212561441984,H
A654,A714,0.130053128248,H
A804,A721,0.200670695462,H
A671,A722,0.176456437342,H
A703,A726,0.108633841003,A
A779,A736,0.120627987789,H
A598,A747,0.217064505238,H
A624,A758,0.0253178079843,A
A751,A780,0.303186258988,H
A723,A796,0.0578195708888,H
A633,A805,0.0458095360313,A
A765,A810,0.214011067751,H
A794,A811,0.0699585886069,H
A610,A815,0.0976384695639,A
A634,A824,0.360441426734,H
A843,A831,0.092373320131,H
A510,A839,0.598836501089,H
A593,A504,0.718464988544,H
A605,A516,0.0993724738132,A
A850,A518,0.265107750413,H
A720,A547,0.170345365747,H
A673,A551,0.179793110441,H
A600,A553,0.0333364202676,A
A548,A569,0.369747025506,H
A835,A573,0.196710294246,H
A570,A577,0.0789884113186,H
A809,A604,0.645744941665,H
A661,A640,0.175564774331,H
A781,A647,0.220240791656,H
A613,A652,0.0246926125904,A
A543,A655,0.0312525435041,H
A626,A667,0.103796793682,H
A693,A672,0.188591169808,H
A772,A674,0.0545589842504,H
A812,A675,0.0953101798043,A
A846,A678,0.207639364778,H
A503,A690,0.283575290499,H
A562,A699,0.0504308536269,N
A795,A701,0.149531733971,H
A537,A715,0.0157483569681,A
A713,A724,0.0588405000229,A
A521,A727,0.354821375289,H
A836,A738,0.428995605518,H
A565,A757,0.338602162879,H
A800,A768,0.487295126356,H
A730,A774,0.19268434383,H
A711,A788,0.139112802463,H
A617,A790,0.342286206487,H
A855,A851,0.114410351178,H
A749,A519,0.182321556794,A
A635,A535,0.0312525435041,A
A798,A541,0.112795494145,H
A539,A549,0.0953101798043,A
A833,A577,0.468136215071,H
A557,A583,0.105360515658,H
A784,A592,0.5280674302,H
A712,A594,0.192371892647,H
A740,A595,0.291910408561,H
A648,A596,0.112795494145,H
A683,A603,0.550046336919,H
A847,A610,0.100083458557,A
A562,A613,0.370373788297,H
A676,A623,0.121696934978,N
A587,A625,0.459532329378,A
A834,A628,0.819027426449,H
A771,A633,0.113328685307,H
A853,A637,0.0857668217574,H
A687,A651,0.117783035656,H
A699,A652,0.112795494145,N
A794,A664,0.19933290262,H
A590,A668,0.179048231449,H
A814,A695,0.524811865741,H
A571,A698,0.763764747774,H
A731,A708,0.297834443916,A
A632,A722,0.131769277631,H
A852,A723,0.238411023445,A
A526,A725,0.185403223331,H
A732,A756,0.0964602661876,H
A702,A802,0.247408173314,H
A803,A804,0.123232640424,A
A717,A810,0.35839759725,A
A602,A818,0.195973645962,H
A801,A504,0.0125787822069,H
A654,A510,0.10821358464,H
A767,A515,0.461818044659,H
A612,A528,0.182321556794,H
